meanBitLifeTimePerPacket:vector TS_network.sink1.app[0].sink (#0 - General-0-20250602-14:44:15-7672),,meanBitLifeTimePerPacket:vector TS_network.sink4.app[0].sink (#0 - General-0-20250602-14:44:15-7672),,meanBitLifeTimePerPacket:vector TS_network.sink2.app[0].sink (#0 - General-0-20250602-14:44:15-7672),,meanBitLifeTimePerPacket:vector TS_network.sink5.app[0].sink (#0 - General-0-20250602-14:44:15-7672),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[0].sink (#0 - General-0-20250602-14:44:15-7672),,meanBitLifeTimePerPacket:vector TS_network.sink3.app[1].sink (#0 - General-0-20250602-14:44:15-7672),
0.001638177608,0.000009778,0.00244460289,0.000012609999999999,0.002415435082,0.000015441999999999,0.001628212925,0.000012609999999999,0.001637438628,0.000015441999999999,0.002424672817,0.000018274
0.001738177508,0.000009778,0.00259460199,0.000012609999999999,0.002565434182,0.000015441999999999,0.001728213725,0.000012609999999999,0.001737437728,0.000015441999999999,0.002574672667,0.000018274
0.001838177408,0.000009778,0.00274460109,0.000012609999999999,0.002715433282,0.000015441999999999,0.001828214525,0.000012609999999999,0.001837436828,0.000015441999999999,0.002724672517,0.000018274
0.001938177308,0.000009778,0.00289460019,0.000012609999999999,0.002865432382,0.000015441999999999,0.001928215325,0.000012609999999999,0.001937435928,0.000015441999999999,0.002874672367,0.000018274
0.002038177208,0.000009778,0.00304459929,0.000012609999999999,0.003015431482,0.000015441999999999,0.002028216125,0.000012609999999999,0.002037435028,0.000015441999999999,0.003024672217,0.000018274
0.002138177108,0.000009778,0.00319459839,0.000012609999999999,0.003165430582,0.000015441999999999,0.002128216925,0.000012609999999999,0.002137434128,0.000015441999999999,0.003174672067,0.000018274
0.002238177008,0.000009778,0.00334459749,0.000012609999999999,0.003315429682,0.000015441999999999,0.002228217725,0.000012609999999999,0.002237433228,0.000015441999999999,0.003324671917,0.000018274
0.002338176908,0.000009778,0.00349459659,0.000012609999999999,0.003465428782,0.000015441999999999,0.002328218525,0.000012609999999999,0.002337432328,0.000015441999999999,0.003474671767,0.000018274
0.002438176808,0.000009778,0.00364459569,0.000012609999999999,0.003615427882,0.000015441999999999,0.002428219325,0.000012609999999999,0.002437431428,0.000015441999999999,0.003624671617,0.000018274
0.002538176708,0.000009778,0.00379459479,0.000012609999999999,0.003765426982,0.000015441999999999,0.002528220125,0.000012609999999999,0.002537430528,0.000015441999999999,0.003774671467,0.000018274
0.002638176608,0.000009778,0.00394459389,0.000012609999999999,0.003915426082,0.000015441999999999,0.002628220925,0.000012609999999999,0.002637429628,0.000015441999999999,0.003924671317,0.000018274
0.002738176508,0.000009778,0.00409459299,0.000012609999999999,0.004065425182,0.000015441999999999,0.002728221725,0.000012609999999999,0.002737428728,0.000015441999999999,0.004074671167,0.000018274
0.002838176408,0.000009778,0.00424459209,0.000012609999999999,0.004215424282,0.000015441999999999,0.002828222525,0.000012609999999999,0.002837427828,0.000015441999999999,0.004224671017,0.000018274
0.002938176308,0.000009778,0.00439459119,0.000012609999999999,0.004365423382,0.000015441999999999,0.002928223325,0.000012609999999999,0.002937426928,0.000015441999999999,0.004374670867,0.000018274
0.003038176208,0.000009778,0.00454459029,0.000012609999999999,0.004515422482,0.000015441999999999,0.003028224125,0.000012609999999999,0.003037426028,0.000015441999999999,0.004524670717,0.000018274
0.003138176108,0.000009778,0.00469458939,0.000012609999999999,0.004665421582,0.000015441999999999,0.003128224925,0.000012609999999999,0.003137425128,0.000015441999999999,0.004674670567,0.000018274
0.003238176008,0.000009778,0.00484458849,0.000012609999999999,0.004815420682,0.000015441999999999,0.003228225725,0.000012609999999999,0.003237424228,0.000015441999999999,0.004824670417,0.000018274
0.003338175908,0.000009778,0.00499458759,0.000012609999999999,0.004965419782,0.000015441999999999,0.003328226525,0.000012609999999999,0.003337423328,0.000015441999999999,0.004974670267,0.000018274
0.003438175808,0.000009778,0.00514458669,0.000012609999999999,0.005115418882,0.000015441999999999,0.003428227325,0.000012609999999999,0.003437422428,0.000015441999999999,0.005124670117,0.000018274
0.003538175708,0.000009778,0.00529458579,0.000012609999999999,0.005265417982,0.000015441999999999,0.003528228125,0.000012609999999999,0.003537421528,0.000015441999999999,0.005274669967,0.000018274
0.003638175608,0.000009778,0.00544458489,0.000012609999999999,0.005415417082,0.000015441999999999,0.003628228925,0.000012609999999999,0.003637420628,0.000015441999999999,0.005424669817,0.000018274
0.003738175508,0.000009778,0.00559458399,0.000012609999999999,0.005565416182,0.000015441999999999,0.003728229725,0.000012609999999999,0.003737419728,0.000015441999999999,0.005574669667,0.000018274
0.003838175408,0.000009778,0.00574458309,0.000012609999999999,0.005715415282,0.000015441999999999,0.003828230525,0.000012609999999999,0.003837418828,0.000015441999999999,0.005724669517,0.000018274
0.003938175308,0.000009778,0.00589458219,0.000012609999999999,0.005865414382,0.000015441999999999,0.003928231325,0.000012609999999999,0.003937417928,0.000015441999999999,0.005874669367,0.000018274
0.004038175208,0.000009778,0.00604458129,0.000012609999999999,0.006015413482,0.000015441999999999,0.004028232125,0.000012609999999999,0.004037417028,0.000015441999999999,0.006024669217,0.000018274
0.004138175108,0.000009778,0.00619458039,0.000012609999999999,0.006165412582,0.000015441999999999,0.004128232925,0.000012609999999999,0.004137416128,0.000015441999999999,0.006174669067,0.000018274
0.004238175008,0.000009778,0.00634457949,0.000012609999999999,0.006315411682,0.000015441999999999,0.004228233725,0.000012609999999999,0.004237415228,0.000015441999999999,0.006324668917,0.000018274
0.004338174908,0.000009778,0.00649457859,0.000012609999999999,0.006465410782,0.000015441999999999,0.004328234525,0.000012609999999999,0.004337414328,0.000015441999999999,0.006474668767,0.000018274
0.004438174808,0.000009778,0.00664457769,0.000012609999999999,0.006615409882,0.000015441999999999,0.004428235326,0.000012609999999999,0.004437413428,0.000015441999999999,0.006624668617,0.000018274
0.004538174708,0.000009778,0.00679457679,0.000012609999999999,0.006765408982,0.000015441999999999,0.004528236126,0.000012609999999999,0.004537412528,0.000015441999999999,0.006774668467,0.000018274
0.004638174608,0.000009778,0.00694457589,0.000012609999999999,0.006915408082,0.000015441999999999,0.004628236926,0.000012609999999999,0.004637411628,0.000015441999999999,0.006924668317,0.000018274
0.004738174508,0.000009778,0.00709457499,0.000012609999999999,0.007065407182,0.000015441999999999,0.004728237726,0.000012609999999999,0.004737410728,0.000015441999999999,0.007074668167,0.000018274
0.004838174408,0.000009778,0.00724457409,0.000012609999999999,0.007215406282,0.000015441999999999,0.004828238526,0.000012609999999999,0.004837409828,0.000015441999999999,0.007224668017,0.000018274
0.004938174308,0.000009778,0.00739457319,0.000012609999999999,0.007365405382,0.000015441999999999,0.004928239326,0.000012609999999999,0.004937408928,0.000015441999999999,0.007374667867,0.000018274
0.005038174208,0.000009778,0.00754457229,0.000012609999999999,0.007515404482,0.000015441999999999,0.005028240126,0.000012609999999999,0.005037408028,0.000015441999999999,0.007524667717,0.000018274
0.005138174108,0.000009778,0.00769457139,0.000012609999999999,0.007665403582,0.000015441999999999,0.005128240926,0.000012609999999999,0.005137407128,0.000015441999999999,0.007674667567,0.000018274
0.005238174008,0.000009778,0.00784457049,0.000012609999999999,0.007815402682,0.000015441999999999,0.005228241726,0.000012609999999999,0.005237406228,0.000015441999999999,0.007824667417,0.000018274
0.005338173908,0.000009778,0.00799456959,0.000012609999999999,0.007965401782,0.000015441999999999,0.005328242526,0.000012609999999999,0.005337405328,0.000015441999999999,0.007974667267,0.000018274
0.005438173808,0.000009778,0.00814456869,0.000012609999999999,0.008115400882,0.000015441999999999,0.005428243326,0.000012609999999999,0.005437404428,0.000015441999999999,0.008124667117,0.000018274
0.005538173708,0.000009778,0.00829456779,0.000012609999999999,0.008265399982,0.000015441999999999,0.005528244126,0.000012609999999999,0.005537403528,0.000015441999999999,0.008274666967,0.000018274
0.005638173608,0.000009778,0.00844456689,0.000012609999999999,0.008415399082,0.000015441999999999,0.005628244926,0.000012609999999999,0.005637402628,0.000015441999999999,0.008424666817,0.000018274
0.005738173508,0.000009778,0.00859456599,0.000012609999999999,0.008565398182,0.000015441999999999,0.005728245726,0.000012609999999999,0.005737401728,0.000015441999999999,0.008574666667,0.000018274
0.005838173408,0.000009778,0.00874456509,0.000012609999999999,0.008715397282,0.000015441999999999,0.005828246526,0.000012609999999999,0.005837400828,0.000015441999999999,0.008724666517,0.000018274
0.005938173308,0.000009778,0.00889456419,0.000012609999999999,0.008865396382,0.000015441999999999,0.005928247326,0.000012609999999999,0.005937399928,0.000015441999999999,0.008874666367,0.000018274
0.006038173208,0.000009778,0.00904456329,0.000012609999999999,0.009015395482,0.000015441999999999,0.006028248126,0.000012609999999999,0.006037399028,0.000015441999999999,0.009024666217,0.000018274
0.006138173108,0.000009778,0.00919456239,0.000012609999999999,0.009165394582,0.000015441999999999,0.006128248926,0.000012609999999999,0.006137398128,0.000015441999999999,0.009174666067,0.000018274
0.006238173008,0.000009778,0.00934456149,0.000012609999999999,0.009315393682,0.000015441999999999,0.006228249726,0.000012609999999999,0.006237397228,0.000015441999999999,0.009324665917,0.000018274
0.006338172908,0.000009778,0.00949456059,0.000012609999999999,0.009465392782,0.000015441999999999,0.006328250526,0.000012609999999999,0.006337396328,0.000015441999999999,0.009474665767,0.000018274
0.006438172808,0.000009778,0.00964455969,0.000012609999999999,0.009615391882,0.000015441999999999,0.006428251326,0.000012609999999999,0.006437395428,0.000015441999999999,0.009624665617,0.000018274
0.006538172708,0.000009778,0.00979455879,0.000012609999999999,0.009765390982,0.000015441999999999,0.006528252126,0.000012609999999999,0.006537394528,0.000015441999999999,0.009774665467,0.000018274
0.006638172608,0.000009778,0.00994455789,0.000012609999999999,0.009915390082,0.000015441999999999,0.006628252926,0.000012609999999999,0.006637393628,0.000015441999999999,0.009924665317,0.000018274
0.006738172508,0.000009778,0.01009455699,0.000012609999999999,0.010065389182,0.000015441999999999,0.006728253726,0.000012609999999999,0.006737392728,0.000015441999999999,0.010074665167,0.000018274
0.006838172408,0.000009778,0.01024455609,0.000012609999999999,0.010215388282,0.000015441999999999,0.006828254526,0.000012609999999999,0.006837391828,0.000015441999999999,0.010224665017,0.000018274
0.006938172308,0.000009778,0.01039455519,0.000012609999999999,0.010365387382,0.000015441999999999,0.006928255326,0.000012609999999999,0.006937390928,0.000015441999999999,0.010374664867,0.000018274
0.007038172208,0.000009778,0.01054455429,0.000012609999999999,0.010515386482,0.000015441999999999,0.007028256126,0.000012609999999999,0.007037390028,0.000015441999999999,0.010524664717,0.000018274
0.007138172108,0.000009778,0.01069455339,0.000012609999999999,0.010665385582,0.000015441999999999,0.007128256926,0.000012609999999999,0.007137389128,0.000015441999999999,0.010674664567,0.000018274
0.007238172008,0.000009778,0.01084455249,0.000012609999999999,0.010815384682,0.000015441999999999,0.007228257726,0.000012609999999999,0.007237388228,0.000015441999999999,0.010824664417,0.000018274
0.007338171908,0.000009778,0.01099455159,0.000012609999999999,0.010965383782,0.000015441999999999,0.007328258526,0.000012609999999999,0.007337387328,0.000015441999999999,0.010974664267,0.000018274
0.007438171808,0.000009778,0.01114455069,0.000012609999999999,0.011115382882,0.000015441999999999,0.007428259326,0.000012609999999999,0.007437386428,0.000015441999999999,0.011124664117,0.000018274
0.007538171708,0.000009778,0.01129454979,0.000012609999999999,0.011265381982,0.000015441999999999,0.007528260126,0.000012609999999999,0.007537385528,0.000015441999999999,0.011274663967,0.000018274
0.007638171608,0.000009778,0.01144454889,0.000012609999999999,0.011415381082,0.000015441999999999,0.007628260926,0.000012609999999999,0.007637384628,0.000015441999999999,0.011424663817,0.000018274
0.007738171508,0.000009778,0.01159454799,0.000012609999999999,0.011565380182,0.000015441999999999,0.007728261726,0.000012609999999999,0.007737383728,0.000015441999999999,0.011574663667,0.000018274
0.007838171408,0.000009778,0.01174454709,0.000012609999999999,0.011715379282,0.000015441999999999,0.007828262526,0.000012609999999999,0.007837382828,0.000015441999999999,0.011724663517,0.000018274
0.007938171308,0.000009778,0.01189454619,0.000012609999999999,0.011865378382,0.000015441999999999,0.007928263326,0.000012609999999999,0.007937381928,0.000015441999999999,0.011874663367,0.000018274
0.008038171208,0.000009778,0.01204454529,0.000012609999999999,0.012015377482,0.000015441999999999,0.008028264126,0.000012609999999999,0.008037381028,0.000015441999999999,0.012024663217,0.000018274
0.008138171108,0.000009778,0.01219454439,0.000012609999999999,0.012165376582,0.000015441999999999,0.008128264926,0.000012609999999999,0.008137380128,0.000015441999999999,0.012174663067,0.000018274
0.008238171008,0.000009778,0.01234454349,0.000012609999999999,0.012315375682,0.000015441999999999,0.008228265726,0.000012609999999999,0.008237379228,0.000015441999999999,0.012324662917,0.000018274
0.008338170908,0.000009778,0.01249454259,0.000012609999999999,0.012465374782,0.000015441999999999,0.008328266526,0.000012609999999999,0.008337378328,0.000015441999999999,0.012474662767,0.000018274
0.008438170808,0.000009778,0.01264454169,0.000012609999999999,0.012615373882,0.000015441999999999,0.008428267326,0.000012609999999999,0.008437377428,0.000015441999999999,0.012624662617,0.000018274
0.008538170708,0.000009778,0.01279454079,0.000012609999999999,0.012765372982,0.000015441999999999,0.008528268126,0.000012609999999999,0.008537376528,0.000015441999999999,0.012774662467,0.000018274
0.008638170608,0.000009778,0.01294453989,0.000012609999999999,0.012915372082,0.000015441999999999,0.008628268926,0.000012609999999999,0.008637375628,0.000015441999999999,0.012924662317,0.000018274
0.008738170508,0.000009778,0.01309453899,0.000012609999999999,0.013065371182,0.000015441999999999,0.008728269726,0.000012609999999999,0.008737374728,0.000015441999999999,0.013074662167,0.000018274
0.008838170408,0.000009778,0.01324453809,0.000012609999999999,0.013215370282,0.000015441999999999,0.008828270526,0.000012609999999999,0.008837373828,0.000015441999999999,0.013224662017,0.000018274
0.008938170308,0.000009778,0.01339453719,0.000012609999999999,0.013365369382,0.000015441999999999,0.008928271326,0.000012609999999999,0.008937372928,0.000015441999999999,0.013374661867,0.000018274
0.009038170208,0.000009778,0.01354453629,0.000012609999999999,0.013515368482,0.000015441999999999,0.009028272126,0.000012609999999999,0.009037372028,0.000015441999999999,0.013524661717,0.000018274
0.009138170108,0.000009778,0.01369453539,0.000012609999999999,0.013665367582,0.000015441999999999,0.009128272926,0.000012609999999999,0.009137371128,0.000015441999999999,0.013674661567,0.000018274
0.009238170008,0.000009778,0.01384453449,0.000012609999999999,0.013815366682,0.000015441999999999,0.009228273726,0.000012609999999999,0.009237370228,0.000015441999999999,0.013824661417,0.000018274
0.009338169908,0.000009778,0.01399453359,0.000012609999999999,0.013965365782,0.000015441999999999,0.009328274526,0.000012609999999999,0.009337369328,0.000015441999999999,0.013974661267,0.000018274
0.009438169808,0.000009778,0.01414453269,0.000012609999999999,0.014115364882,0.000015441999999999,0.009428275326,0.000012609999999999,0.009437368428,0.000015441999999999,0.014124661117,0.000018274
0.009538169708,0.000009778,0.01429453179,0.000012609999999999,0.014265363982,0.000015441999999999,0.009528276126,0.000012609999999999,0.009537367528,0.000015441999999999,0.014274660967,0.000018274
0.009638169608,0.000009778,0.01444453089,0.000012609999999999,0.014415363082,0.000015441999999999,0.009628276926,0.000012609999999999,0.009637366628,0.000015441999999999,0.014424660817,0.000018274
0.009738169508,0.000009778,0.01459452999,0.000012609999999999,0.014565362182,0.000015441999999999,0.009728277726,0.000012609999999999,0.009737365728,0.000015441999999999,0.014574660667,0.000018274
0.009838169408,0.000009778,0.01474452909,0.000012609999999999,0.014715361282,0.000015441999999999,0.009828278526,0.000012609999999999,0.009837364828,0.000015441999999999,0.014724660517,0.000018274
0.009938169308,0.000009778,0.01489452819,0.000012609999999999,0.014865360382,0.000015441999999999,0.009928279326,0.000012609999999999,0.009937363928,0.000015441999999999,0.014874660367,0.000018274
0.010038169208,0.000009778,0.01504452729,0.000012609999999999,0.015015359482,0.000015441999999999,0.010028280126,0.000012609999999999,0.010037363028,0.000015441999999999,0.015024660217,0.000018274
0.010138169108,0.000009778,0.01519452639,0.000012609999999999,0.015165358582,0.000015441999999999,0.010128280926,0.000012609999999999,0.010137362128,0.000015441999999999,0.015174660067,0.000018274
0.010238169008,0.000009778,0.01534452549,0.000012609999999999,0.015315357682,0.000015441999999999,0.010228281726,0.000012609999999999,0.010237361228,0.000015441999999999,0.015324659917,0.000018274
0.010338168908,0.000009778,0.01549452459,0.000012609999999999,0.015465356782,0.000015441999999999,0.010328282526,0.000012609999999999,0.010337360328,0.000015441999999999,0.015474659767,0.000018274
0.010438168808,0.000009778,0.01564452369,0.000012609999999999,0.015615355882,0.000015441999999999,0.010428283326,0.000012609999999999,0.010437359428,0.000015441999999999,0.015624659617,0.000018274
0.010538168708,0.000009778,0.01579452279,0.000012609999999999,0.015765354982,0.000015441999999999,0.010528284126,0.000012609999999999,0.010537358528,0.000015441999999999,0.015774659467,0.000018274
0.010638168608,0.000009778,0.01594452189,0.000012609999999999,0.015915354082,0.000015441999999999,0.010628284926,0.000012609999999999,0.010637357628,0.000015441999999999,0.015924659317,0.000018274
0.010738168508,0.000009778,0.01609452099,0.000012609999999999,0.016065353182,0.000015441999999999,0.010728285726,0.000012609999999999,0.010737356728,0.000015441999999999,0.016074659167,0.000018274
0.010838168408,0.000009778,0.01624452009,0.000012609999999999,0.016215352282,0.000015441999999999,0.010828286526,0.000012609999999999,0.010837355828,0.000015441999999999,0.016224659017,0.000018274
0.010938168308,0.000009778,0.01639451919,0.000012609999999999,0.016365351382,0.000015441999999999,0.010928287326,0.000012609999999999,0.010937354928,0.000015441999999999,0.016374658867,0.000018274
0.011038168208,0.000009778,0.01654451829,0.000012609999999999,0.016515350482,0.000015441999999999,0.011028288126,0.000012609999999999,0.011037354028,0.000015441999999999,0.016524658717,0.000018274
0.011138168108,0.000009778,0.01669451739,0.000012609999999999,0.016665349582,0.000015441999999999,0.011128288926,0.000012609999999999,0.011137353128,0.000015441999999999,0.016674658567,0.000018274
0.011238168008,0.000009778,0.01684451649,0.000012609999999999,0.016815348682,0.000015441999999999,0.011228289726,0.000012609999999999,0.011237352228,0.000015441999999999,0.016824658417,0.000018274
0.011338167908,0.000009778,0.01699451559,0.000012609999999999,0.016965347782,0.000015441999999999,0.011328290526,0.000012609999999999,0.011337351328,0.000015441999999999,0.016974658267,0.000018274
0.011438167808,0.000009778,0.01714451469,0.000012609999999999,0.017115346882,0.000015441999999999,0.011428291326,0.000012609999999999,0.011437350428,0.000015441999999999,0.017124658117,0.000018274
0.011538167708,0.000009778,0.01729451379,0.000012609999999999,0.017265345982,0.000015441999999999,0.011528292126,0.000012609999999999,0.011537349528,0.000015441999999999,0.017274657967,0.000018274
0.011638167608,0.000009778,0.01744451289,0.000012609999999999,0.017415345082,0.000015441999999999,0.011628292926,0.000012609999999999,0.011637348628,0.000015441999999999,0.017424657817,0.000018274
0.011738167508,0.000009778,0.01759451199,0.000012609999999999,0.017565344182,0.000015441999999999,0.011728293726,0.000012609999999999,0.011737347728,0.000015441999999999,0.017574657667,0.000018274
0.011838167408,0.000009778,0.01774451109,0.000012609999999999,0.017715343282,0.000015441999999999,0.011828294526,0.000012609999999999,0.011837346828,0.000015441999999999,0.017724657517,0.000018274
0.011938167308,0.000009778,0.01789451019,0.000012609999999999,0.017865342382,0.000015441999999999,0.011928295326,0.000012609999999999,0.011937345928,0.000015441999999999,0.017874657367,0.000018274
0.012038167208,0.000009778,0.01804450929,0.000012609999999999,0.018015341482,0.000015441999999999,0.012028296126,0.000012609999999999,0.012037345028,0.000015441999999999,0.018024657217,0.000018274
0.012138167108,0.000009778,0.01819450839,0.000012609999999999,0.018165340582,0.000015441999999999,0.012128296926,0.000012609999999999,0.012137344128,0.000015441999999999,0.018174657067,0.000018274
0.012238167008,0.000009778,0.01834450749,0.000012609999999999,0.018315339682,0.000015441999999999,0.012228297726,0.000012609999999999,0.012237343228,0.000015441999999999,0.018324656917,0.000018274
0.012338166908,0.000009778,0.01849450659,0.000012609999999999,0.018465338782,0.000015441999999999,0.012328298526,0.000012609999999999,0.012337342328,0.000015441999999999,0.018474656767,0.000018274
0.012438166808,0.000009778,0.01864450569,0.000012609999999999,0.018615337882,0.000015441999999999,0.012428299326,0.000012609999999999,0.012437341428,0.000015441999999999,0.018624656617,0.000018274
0.012538166708,0.000009778,0.01879450479,0.000012609999999999,0.018765336982,0.000015441999999999,0.012528300126,0.000012609999999999,0.012537340528,0.000015441999999999,0.018774656467,0.000018274
0.012638166608,0.000009778,0.01894450389,0.000012609999999999,0.018915336082,0.000015441999999999,0.012628300926,0.000012609999999999,0.012637339628,0.000015441999999999,0.018924656317,0.000018274
0.012738166508,0.000009778,0.01909450299,0.000012609999999999,0.019065335182,0.000015441999999999,0.012728301726,0.000012609999999999,0.012737338728,0.000015441999999999,0.019074656167,0.000018274
0.012838166408,0.000009778,0.01924450209,0.000012609999999999,0.019215334282,0.000015441999999999,0.012828302526,0.000012609999999999,0.012837337828,0.000015441999999999,0.019224656017,0.000018274
0.012938166308,0.000009778,0.01939450119,0.000012609999999999,0.019365333382,0.000015441999999999,0.012928303326,0.000012609999999999,0.012937336928,0.000015441999999999,0.019374655867,0.000018274
0.013038166208,0.000009778,0.01954450029,0.000012609999999999,0.019515332482,0.000015441999999999,0.013028304126,0.000012609999999999,0.013037336028,0.000015441999999999,0.019524655717,0.000018274
0.013138166108,0.000009778,0.01969449939,0.000012609999999999,0.019665331582,0.000015441999999999,0.013128304926,0.000012609999999999,0.013137335128,0.000015441999999999,0.019674655567,0.000018274
0.013238166008,0.000009778,0.01984449849,0.000012609999999999,0.019815330682,0.000015441999999999,0.013228305726,0.000012609999999999,0.013237334228,0.000015441999999999,0.019824655417,0.000018274
0.013338165908,0.000009778,0.01999449759,0.000012609999999999,0.019965329782,0.000015441999999999,0.013328306526,0.000012609999999999,0.013337333328,0.000015441999999999,0.019974655267,0.000018274
0.013438165808,0.000009778,0.02014449669,0.000012609999999999,0.020115328882,0.000015441999999999,0.013428307326,0.000012609999999999,0.013437332428,0.000015441999999999,0.020124655117,0.000018274
0.013538165708,0.000009778,0.02029449579,0.000012609999999999,0.020265327982,0.000015441999999999,0.013528308126,0.000012609999999999,0.013537331528,0.000015441999999999,0.020274654967,0.000018274
0.013638165608,0.000009778,0.02044449489,0.000012609999999999,0.020415327082,0.000015441999999999,0.013628308926,0.000012609999999999,0.013637330629,0.000015441999999999,0.020424654817,0.000018274
0.013738165508,0.000009778,0.02059449399,0.000012609999999999,0.020565326182,0.000015441999999999,0.013728309726,0.000012609999999999,0.013737329729,0.000015441999999999,0.020574654667,0.000018274
0.013838165408,0.000009778,0.02074449309,0.000012609999999999,0.020715325282,0.000015441999999999,0.013828310526,0.000012609999999999,0.013837328829,0.000015441999999999,0.020724654517,0.000018274
0.013938165308,0.000009778,0.02089449219,0.000012609999999999,0.020865324382,0.000015441999999999,0.013928311326,0.000012609999999999,0.013937327929,0.000015441999999999,0.020874654367,0.000018274
0.014038165208,0.000009778,0.02104449129,0.000012609999999999,0.021015323482,0.000015441999999999,0.014028312126,0.000012609999999999,0.014037327029,0.000015441999999999,0.021024654217,0.000018274
0.014138165108,0.000009778,0.02119449039,0.000012609999999999,0.021165322582,0.000015441999999999,0.014128312926,0.000012609999999999,0.014137326129,0.000015441999999999,0.021174654067,0.000018274
0.014238165008,0.000009778,0.02134448949,0.000012609999999999,0.021315321682,0.000015441999999999,0.014228313726,0.000012609999999999,0.014237325229,0.000015441999999999,0.021324653917,0.000018274
0.014338164908,0.000009778,0.02149448859,0.000012609999999999,0.021465320782,0.000015441999999999,0.014328314526,0.000012609999999999,0.014337324329,0.000015441999999999,0.021474653767,0.000018274
0.014438164808,0.000009778,0.02164448769,0.000012609999999999,0.021615319882,0.000015441999999999,0.014428315326,0.000012609999999999,0.014437323429,0.000015441999999999,0.021624653617,0.000018274
0.014538164708,0.000009778,0.02179448679,0.000012609999999999,0.021765318982,0.000015441999999999,0.014528316126,0.000012609999999999,0.014537322529,0.000015441999999999,0.021774653467,0.000018274
0.014638164608,0.000009778,0.02194448589,0.000012609999999999,0.021915318082,0.000015441999999999,0.014628316926,0.000012609999999999,0.014637321629,0.000015441999999999,0.021924653317,0.000018274
0.014738164508,0.000009778,0.02209448499,0.000012609999999999,0.022065317182,0.000015441999999999,0.014728317726,0.000012609999999999,0.014737320729,0.000015441999999999,0.022074653167,0.000018274
